,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,dir_1,dir_2,Label,Label1,Label2,lig2,lig1
0,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7c.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.4886028349654432,4.447210149807218,3.958607314841775,0,13,13,lig_7c,lig_7a,HO1_pose/HO1_lig_7c.pkl,HO1_pose/HO1_lig_7a.pkl,0.4886028349654432,4.447210149807218,3.958607314841775,lig_7a,lig_7c
1,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7p.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,1.1383026981662812,5.096910013008056,3.958607314841775,1,13,13,lig_7p,lig_7a,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7a.pkl,1.1383026981662812,5.096910013008056,3.958607314841775,lig_7a,lig_7p
2,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7h.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.2298176792876316,4.188424994129407,3.958607314841775,2,13,13,lig_7h,lig_7a,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7a.pkl,0.2298176792876316,4.188424994129407,3.958607314841775,lig_7a,lig_7h
3,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7e.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.0584885673655972,4.017095882207372,3.958607314841775,3,13,13,lig_7e,lig_7a,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7a.pkl,0.0584885673655972,4.017095882207372,3.958607314841775,lig_7a,lig_7e
4,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7g.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.336984757771384,4.295592072613159,3.958607314841775,4,13,13,lig_7g,lig_7a,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7a.pkl,0.336984757771384,4.295592072613159,3.958607314841775,lig_7a,lig_7g
5,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_11a.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,-0.3088553331759383,3.649751981665837,3.958607314841775,5,13,13,lig_11a,lig_7a,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7a.pkl,-0.3088553331759383,3.649751981665837,3.958607314841775,lig_7a,lig_11a
6,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7d.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,1.120226634520486,5.078833949362261,3.958607314841775,6,13,13,lig_7d,lig_7a,HO1_pose/HO1_lig_7d.pkl,HO1_pose/HO1_lig_7a.pkl,1.120226634520486,5.078833949362261,3.958607314841775,lig_7a,lig_7d
7,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7k.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.6126101736612708,4.571217488503046,3.958607314841775,7,13,13,lig_7k,lig_7a,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7a.pkl,0.6126101736612708,4.571217488503046,3.958607314841775,lig_7a,lig_7k
8,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7l.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,8,13,13,lig_7l,lig_7a,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,lig_7a,lig_7l
9,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_11c.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.5363784450741176,4.494985759915893,3.958607314841775,9,13,13,lig_11c,lig_7a,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7a.pkl,0.5363784450741176,4.494985759915893,3.958607314841775,lig_7a,lig_11c
10,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7n.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,10,13,13,lig_7n,lig_7a,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,lig_7a,lig_7n
11,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7j.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.9833464547629434,4.941953769604718,3.958607314841775,11,13,13,lig_7j,lig_7a,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7a.pkl,0.9833464547629434,4.941953769604718,3.958607314841775,lig_7a,lig_7j
12,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7o.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,1.9622114391106,5.920818753952375,3.958607314841775,12,13,13,lig_7o,lig_7a,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7a.pkl,1.9622114391106,5.920818753952375,3.958607314841775,lig_7a,lig_7o
13,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7i.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,2.0871501757189,6.045757490560675,3.958607314841775,14,13,14,lig_7i,lig_7a,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7a.pkl,2.0871501757189,6.045757490560675,3.958607314841775,lig_7a,lig_7i
14,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7m.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,2.0871501757189,6.045757490560675,3.958607314841775,15,13,15,lig_7m,lig_7a,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7a.pkl,2.0871501757189,6.045757490560675,3.958607314841775,lig_7a,lig_7m
15,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_11b.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.5500309913239518,4.508638306165727,3.958607314841775,16,13,16,lig_11b,lig_7a,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7a.pkl,0.5500309913239518,4.508638306165727,3.958607314841775,lig_7a,lig_11b
16,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7f.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,0.2809702017350131,4.239577516576788,3.958607314841775,17,13,17,lig_7f,lig_7a,HO1_pose/HO1_lig_7f.pkl,HO1_pose/HO1_lig_7a.pkl,0.2809702017350131,4.239577516576788,3.958607314841775,lig_7a,lig_7f
17,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7b.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/HO1_pose/HO1_lig_7a.pkl,-1.3565473235138126,2.6020599913279625,3.958607314841775,18,13,18,lig_7b,lig_7a,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7a.pkl,-1.3565473235138126,2.6020599913279625,3.958607314841775,lig_7a,lig_7b
