reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
1,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7a.pkl,1.9622114391105998,5.920818753952375,3.958607314841775,1,0,1,lig_7o,lig_7a
1,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7a.pkl,-1.3565473235138126,2.6020599913279625,3.958607314841775,2,0,2,lig_7b,lig_7a
1,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7a.pkl,0.9833464547629434,4.941953769604718,3.958607314841775,3,0,3,lig_7j,lig_7a
1,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7a.pkl,-0.3088553331759383,3.649751981665837,3.958607314841775,4,0,4,lig_11a,lig_7a
1,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7a.pkl,2.0871501757188997,6.045757490560675,3.958607314841775,5,0,5,lig_7i,lig_7a
1,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7a.pkl,0.6126101736612708,4.571217488503046,3.958607314841775,6,0,6,lig_7k,lig_7a
1,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7a.pkl,0.058488567365597266,4.017095882207372,3.958607314841775,7,0,7,lig_7e,lig_7a
1,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7a.pkl,0.22981767928763164,4.188424994129407,3.958607314841775,8,0,8,lig_7h,lig_7a
1,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7a.pkl,0.5500309913239518,4.508638306165727,3.958607314841775,9,0,9,lig_11b,lig_7a
1,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7a.pkl,0.5363784450741176,4.494985759915893,3.958607314841775,10,0,10,lig_11c,lig_7a
1,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7a.pkl,0.33698475777138404,4.295592072613159,3.958607314841775,11,0,11,lig_7g,lig_7a
