,reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
0,1,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7k.pkl,1.4510589062081063,6.022276394711152,4.571217488503046,17,6,17,lig_7l,lig_7k
1,1,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7k.pkl,1.349601265449329,5.920818753952375,4.571217488503046,1,6,6,lig_7o,lig_7k
2,1,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7k.pkl,0.5256925245050104,5.096910013008056,4.571217488503046,14,6,14,lig_7p,lig_7k
3,1,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7k.pkl,1.4510589062081063,6.022276394711152,4.571217488503046,16,6,16,lig_7n,lig_7k
4,1,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7k.pkl,-0.6126101736612708,3.958607314841775,4.571217488503046,0,6,6,lig_7a,lig_7k
5,1,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7k.pkl,0.3707362811016725,4.941953769604718,4.571217488503046,3,6,6,lig_7j,lig_7k
6,1,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7k.pkl,1.474540002057629,6.045757490560675,4.571217488503046,15,6,15,lig_7m,lig_7k
7,1,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7k.pkl,-0.0625791823373189,4.508638306165727,4.571217488503046,9,6,9,lig_11b,lig_7k
8,1,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7k.pkl,-0.0762317285871532,4.494985759915893,4.571217488503046,10,6,10,lig_11c,lig_7k
9,2,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7l.pkl,-1.4510589062081063,4.571217488503046,6.022276394711152,6,17,17,lig_7k,lig_7l
10,2,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7l.pkl,-0.1014576407587775,5.920818753952375,6.022276394711152,1,17,17,lig_7o,lig_7l
11,2,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7l.pkl,-0.9253663817030962,5.096910013008056,6.022276394711152,14,17,17,lig_7p,lig_7l
12,2,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7l.pkl,0.0,6.022276394711152,6.022276394711152,16,17,17,lig_7n,lig_7l
13,2,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7l.pkl,-2.0636690798693773,3.958607314841775,6.022276394711152,0,17,17,lig_7a,lig_7l
14,2,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7l.pkl,-1.080322625106434,4.941953769604718,6.022276394711152,3,17,17,lig_7j,lig_7l
15,2,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7l.pkl,0.0234810958495224,6.045757490560675,6.022276394711152,15,17,17,lig_7m,lig_7l
16,2,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7l.pkl,-1.5136380885454257,4.508638306165727,6.022276394711152,9,17,17,lig_11b,lig_7l
17,2,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7l.pkl,-1.5272906347952595,4.494985759915893,6.022276394711152,10,17,17,lig_11c,lig_7l
18,3,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7o.pkl,-1.349601265449329,4.571217488503046,5.920818753952375,6,1,6,lig_7k,lig_7o
19,3,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7o.pkl,0.1014576407587775,6.022276394711152,5.920818753952375,17,1,17,lig_7l,lig_7o
20,3,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7o.pkl,-0.8239087409443187,5.096910013008056,5.920818753952375,14,1,14,lig_7p,lig_7o
21,3,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7o.pkl,0.1014576407587775,6.022276394711152,5.920818753952375,16,1,16,lig_7n,lig_7o
22,3,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7o.pkl,-1.9622114391106,3.958607314841775,5.920818753952375,0,1,1,lig_7a,lig_7o
23,3,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7o.pkl,-0.9788649843476565,4.941953769604718,5.920818753952375,3,1,3,lig_7j,lig_7o
24,3,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7o.pkl,0.1249387366082999,6.045757490560675,5.920818753952375,15,1,15,lig_7m,lig_7o
25,3,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7o.pkl,-1.412180447786648,4.508638306165727,5.920818753952375,9,1,9,lig_11b,lig_7o
26,3,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7o.pkl,-1.4258329940364822,4.494985759915893,5.920818753952375,10,1,10,lig_11c,lig_7o
27,4,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7p.pkl,-0.5256925245050104,4.571217488503046,5.096910013008056,6,14,14,lig_7k,lig_7p
28,4,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7p.pkl,0.9253663817030962,6.022276394711152,5.096910013008056,17,14,17,lig_7l,lig_7p
29,4,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7p.pkl,0.8239087409443187,5.920818753952375,5.096910013008056,1,14,14,lig_7o,lig_7p
30,4,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7p.pkl,0.9253663817030962,6.022276394711152,5.096910013008056,16,14,16,lig_7n,lig_7p
31,4,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7p.pkl,-1.1383026981662812,3.958607314841775,5.096910013008056,0,14,14,lig_7a,lig_7p
32,4,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7p.pkl,-0.1549562434033378,4.941953769604718,5.096910013008056,3,14,14,lig_7j,lig_7p
33,4,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7p.pkl,0.9488474775526186,6.045757490560675,5.096910013008056,15,14,15,lig_7m,lig_7p
34,4,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7p.pkl,-0.5882717068423293,4.508638306165727,5.096910013008056,9,14,14,lig_11b,lig_7p
35,4,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7p.pkl,-0.6019242530921636,4.494985759915893,5.096910013008056,10,14,14,lig_11c,lig_7p
36,5,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7n.pkl,-1.4510589062081063,4.571217488503046,6.022276394711152,6,16,16,lig_7k,lig_7n
37,5,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7n.pkl,0.0,6.022276394711152,6.022276394711152,17,16,17,lig_7l,lig_7n
38,5,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7n.pkl,-0.1014576407587775,5.920818753952375,6.022276394711152,1,16,16,lig_7o,lig_7n
39,5,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7n.pkl,-0.9253663817030962,5.096910013008056,6.022276394711152,14,16,16,lig_7p,lig_7n
40,5,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7n.pkl,-2.0636690798693773,3.958607314841775,6.022276394711152,0,16,16,lig_7a,lig_7n
41,5,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7n.pkl,-1.080322625106434,4.941953769604718,6.022276394711152,3,16,16,lig_7j,lig_7n
42,5,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7n.pkl,0.0234810958495224,6.045757490560675,6.022276394711152,15,16,16,lig_7m,lig_7n
43,5,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7n.pkl,-1.5136380885454257,4.508638306165727,6.022276394711152,9,16,16,lig_11b,lig_7n
44,5,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7n.pkl,-1.5272906347952595,4.494985759915893,6.022276394711152,10,16,16,lig_11c,lig_7n
45,6,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7a.pkl,0.6126101736612708,4.571217488503046,3.958607314841775,6,0,6,lig_7k,lig_7a
46,6,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,17,0,17,lig_7l,lig_7a
47,6,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7a.pkl,1.9622114391106,5.920818753952375,3.958607314841775,1,0,1,lig_7o,lig_7a
48,6,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7a.pkl,1.1383026981662812,5.096910013008056,3.958607314841775,14,0,14,lig_7p,lig_7a
49,6,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,16,0,16,lig_7n,lig_7a
50,6,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7a.pkl,0.9833464547629434,4.941953769604718,3.958607314841775,3,0,3,lig_7j,lig_7a
51,6,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7a.pkl,2.0871501757189,6.045757490560675,3.958607314841775,15,0,15,lig_7m,lig_7a
52,6,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7a.pkl,0.5500309913239518,4.508638306165727,3.958607314841775,9,0,9,lig_11b,lig_7a
53,6,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7a.pkl,0.5363784450741176,4.494985759915893,3.958607314841775,10,0,10,lig_11c,lig_7a
54,7,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7j.pkl,-0.3707362811016725,4.571217488503046,4.941953769604718,6,3,6,lig_7k,lig_7j
55,7,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7j.pkl,1.080322625106434,6.022276394711152,4.941953769604718,17,3,17,lig_7l,lig_7j
56,7,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7j.pkl,0.9788649843476565,5.920818753952375,4.941953769604718,1,3,3,lig_7o,lig_7j
57,7,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7j.pkl,0.1549562434033378,5.096910013008056,4.941953769604718,14,3,14,lig_7p,lig_7j
58,7,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7j.pkl,1.080322625106434,6.022276394711152,4.941953769604718,16,3,16,lig_7n,lig_7j
59,7,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7j.pkl,-0.9833464547629434,3.958607314841775,4.941953769604718,0,3,3,lig_7a,lig_7j
60,7,HO1_pose/HO1_lig_7m.pkl,HO1_pose/HO1_lig_7j.pkl,1.1038037209559564,6.045757490560675,4.941953769604718,15,3,15,lig_7m,lig_7j
61,7,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7j.pkl,-0.4333154634389915,4.508638306165727,4.941953769604718,9,3,9,lig_11b,lig_7j
62,7,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7j.pkl,-0.4469680096888258,4.494985759915893,4.941953769604718,10,3,10,lig_11c,lig_7j
63,8,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_7m.pkl,-1.474540002057629,4.571217488503046,6.045757490560675,6,15,15,lig_7k,lig_7m
64,8,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_7m.pkl,-0.0234810958495224,6.022276394711152,6.045757490560675,17,15,17,lig_7l,lig_7m
65,8,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_7m.pkl,-0.1249387366082999,5.920818753952375,6.045757490560675,1,15,15,lig_7o,lig_7m
66,8,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_7m.pkl,-0.9488474775526186,5.096910013008056,6.045757490560675,14,15,15,lig_7p,lig_7m
67,8,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_7m.pkl,-0.0234810958495224,6.022276394711152,6.045757490560675,16,15,16,lig_7n,lig_7m
68,8,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_7m.pkl,-2.0871501757189,3.958607314841775,6.045757490560675,0,15,15,lig_7a,lig_7m
69,8,HO1_pose/HO1_lig_7j.pkl,HO1_pose/HO1_lig_7m.pkl,-1.1038037209559564,4.941953769604718,6.045757490560675,3,15,15,lig_7j,lig_7m
70,8,HO1_pose/HO1_lig_11b.pkl,HO1_pose/HO1_lig_7m.pkl,-1.537119184394948,4.508638306165727,6.045757490560675,9,15,15,lig_11b,lig_7m
71,8,HO1_pose/HO1_lig_11c.pkl,HO1_pose/HO1_lig_7m.pkl,-1.550771730644782,4.494985759915893,6.045757490560675,10,15,15,lig_11c,lig_7m
72,9,HO1_pose/HO1_lig_7k.pkl,HO1_pose/HO1_lig_11b.pkl,0.0625791823373189,4.571217488503046,4.508638306165727,6,9,9,lig_7k,lig_11b
73,9,HO1_pose/HO1_lig_7l.pkl,HO1_pose/HO1_lig_11b.pkl,1.5136380885454257,6.022276394711152,4.508638306165727,17,9,17,lig_7l,lig_11b
74,9,HO1_pose/HO1_lig_7o.pkl,HO1_pose/HO1_lig_11b.pkl,1.412180447786648,5.920818753952375,4.508638306165727,1,9,9,lig_7o,lig_11b
75,9,HO1_pose/HO1_lig_7p.pkl,HO1_pose/HO1_lig_11b.pkl,0.5882717068423293,5.096910013008056,4.508638306165727,14,9,14,lig_7p,lig_11b
76,9,HO1_pose/HO1_lig_7n.pkl,HO1_pose/HO1_lig_11b.pkl,1.5136380885454257,6.022276394711152,4.508638306165727,16,9,16,lig_7n,lig_11b
77,9,HO1_pose/HO1_lig_7a.pkl,HO1_pose/HO1_lig_11b.pkl,-0.5500309913239518,3.958607314841775,4.508638306165727,0,9,9,lig_7a,lig_11b
