,reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
0,1,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7k.pkl,-1.9691574971750836,2.6020599913279625,4.571217488503046,2,6,6,lig_7b,lig_7k
1,1,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7k.pkl,-0.9214655068372092,3.649751981665837,4.571217488503046,4,6,6,lig_11a,lig_7k
2,1,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7k.pkl,1.474540002057629,6.045757490560675,4.571217488503046,5,6,6,lig_7i,lig_7k
3,1,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7k.pkl,-0.5541216062956735,4.017095882207372,4.571217488503046,7,6,7,lig_7e,lig_7k
4,1,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7k.pkl,-0.3827924943736391,4.188424994129407,4.571217488503046,8,6,8,lig_7h,lig_7k
5,1,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7k.pkl,-0.2756254158898867,4.295592072613159,4.571217488503046,11,6,11,lig_7g,lig_7k
6,1,HO1_pose/HO1_lig_7f.pkl,HO1_pose/HO1_lig_7k.pkl,-0.3316399719262577,4.239577516576788,4.571217488503046,12,6,12,lig_7f,lig_7k
7,1,HO1_pose/HO1_lig_7c.pkl,HO1_pose/HO1_lig_7k.pkl,-0.1240073386958275,4.447210149807218,4.571217488503046,13,6,13,lig_7c,lig_7k
8,1,HO1_pose/HO1_lig_7d.pkl,HO1_pose/HO1_lig_7k.pkl,0.5076164608592153,5.078833949362261,4.571217488503046,18,6,18,lig_7d,lig_7k
9,2,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7l.pkl,-3.42021640338319,2.6020599913279625,6.022276394711152,2,17,17,lig_7b,lig_7l
10,2,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7l.pkl,-2.372524413045316,3.649751981665837,6.022276394711152,4,17,17,lig_11a,lig_7l
11,2,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7l.pkl,0.0234810958495224,6.045757490560675,6.022276394711152,5,17,17,lig_7i,lig_7l
12,2,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7l.pkl,-2.00518051250378,4.017095882207372,6.022276394711152,7,17,17,lig_7e,lig_7l
13,2,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7l.pkl,-1.8338514005817457,4.188424994129407,6.022276394711152,8,17,17,lig_7h,lig_7l
14,2,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7l.pkl,-1.7266843220979933,4.295592072613159,6.022276394711152,11,17,17,lig_7g,lig_7l
15,2,HO1_pose/HO1_lig_7f.pkl,HO1_pose/HO1_lig_7l.pkl,-1.7826988781343642,4.239577516576788,6.022276394711152,12,17,17,lig_7f,lig_7l
16,2,HO1_pose/HO1_lig_7c.pkl,HO1_pose/HO1_lig_7l.pkl,-1.575066244903934,4.447210149807218,6.022276394711152,13,17,17,lig_7c,lig_7l
17,2,HO1_pose/HO1_lig_7d.pkl,HO1_pose/HO1_lig_7l.pkl,-0.9434424453488912,5.078833949362261,6.022276394711152,18,17,18,lig_7d,lig_7l
18,3,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7o.pkl,-3.3187587626244124,2.6020599913279625,5.920818753952375,2,1,2,lig_7b,lig_7o
19,3,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7o.pkl,-2.271066772286538,3.649751981665837,5.920818753952375,4,1,4,lig_11a,lig_7o
20,3,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7o.pkl,0.1249387366082999,6.045757490560675,5.920818753952375,5,1,5,lig_7i,lig_7o
21,3,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7o.pkl,-1.9037228717450023,4.017095882207372,5.920818753952375,7,1,7,lig_7e,lig_7o
22,3,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7o.pkl,-1.7323937598229682,4.188424994129407,5.920818753952375,8,1,8,lig_7h,lig_7o
23,3,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7o.pkl,-1.6252266813392158,4.295592072613159,5.920818753952375,11,1,11,lig_7g,lig_7o
24,3,HO1_pose/HO1_lig_7f.pkl,HO1_pose/HO1_lig_7o.pkl,-1.6812412373755867,4.239577516576788,5.920818753952375,12,1,12,lig_7f,lig_7o
25,3,HO1_pose/HO1_lig_7c.pkl,HO1_pose/HO1_lig_7o.pkl,-1.4736086041451566,4.447210149807218,5.920818753952375,13,1,13,lig_7c,lig_7o
26,3,HO1_pose/HO1_lig_7d.pkl,HO1_pose/HO1_lig_7o.pkl,-0.8419848045901137,5.078833949362261,5.920818753952375,18,1,18,lig_7d,lig_7o
27,4,HO1_pose/HO1_lig_7b.pkl,HO1_pose/HO1_lig_7p.pkl,-2.4948500216800937,2.6020599913279625,5.096910013008056,2,14,14,lig_7b,lig_7p
28,4,HO1_pose/HO1_lig_11a.pkl,HO1_pose/HO1_lig_7p.pkl,-1.4471580313422194,3.649751981665837,5.096910013008056,4,14,14,lig_11a,lig_7p
29,4,HO1_pose/HO1_lig_7i.pkl,HO1_pose/HO1_lig_7p.pkl,0.9488474775526186,6.045757490560675,5.096910013008056,5,14,14,lig_7i,lig_7p
30,4,HO1_pose/HO1_lig_7e.pkl,HO1_pose/HO1_lig_7p.pkl,-1.079814130800684,4.017095882207372,5.096910013008056,7,14,14,lig_7e,lig_7p
31,4,HO1_pose/HO1_lig_7h.pkl,HO1_pose/HO1_lig_7p.pkl,-0.9084850188786496,4.188424994129407,5.096910013008056,8,14,14,lig_7h,lig_7p
32,4,HO1_pose/HO1_lig_7g.pkl,HO1_pose/HO1_lig_7p.pkl,-0.8013179403948971,4.295592072613159,5.096910013008056,11,14,14,lig_7g,lig_7p
33,4,HO1_pose/HO1_lig_7f.pkl,HO1_pose/HO1_lig_7p.pkl,-0.8573324964312681,4.239577516576788,5.096910013008056,12,14,14,lig_7f,lig_7p
34,4,HO1_pose/HO1_lig_7c.pkl,HO1_pose/HO1_lig_7p.pkl,-0.649699863200838,4.447210149807218,5.096910013008056,13,14,14,lig_7c,lig_7p
35,4,HO1_pose/HO1_lig_7d.pkl,HO1_pose/HO1_lig_7p.pkl,-0.018076063645795,5.078833949362261,5.096910013008056,18,14,18,lig_7d,lig_7p
