,Unnamed: 0,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,abs_label_p,abs_predict_p
0,0,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_206692qbr_dgl_group.pkl,0.1766027757052208,6.512227354130032,6.335624578424811,1,0,1,PTP1B_23477,PTP1B_206692qbr,6.335624694824219,6.387851074337959
1,1,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23477_dgl_group.pkl,0.0,6.512227354130032,6.512227354130032,1,1,1,PTP1B_23477,PTP1B_23477,6.512227535247803,6.592025905847549
2,2,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23473_dgl_group.pkl,0.3384886534350064,6.512227354130032,6.173738700695026,1,2,2,PTP1B_23477,PTP1B_23473,6.173738479614258,5.954718887805939
3,3,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23468_dgl_group.pkl,0.8094293886489288,6.512227354130032,5.702797965481103,1,3,3,PTP1B_23477,PTP1B_23468,5.702797889709473,6.666647300124168
4,4,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_206672qbp_dgl_group.pkl,-1.89112138984341,6.512227354130032,8.403348743973442,1,4,4,PTP1B_23477,PTP1B_206672qbp,8.403348922729492,7.8265005350112915
5,5,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23485_dgl_group.pkl,-1.5894249813469914,6.512227354130032,8.101652335477024,1,5,5,PTP1B_23477,PTP1B_23485,8.101652145385742,6.719073206186295
6,6,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_233302qbq_dgl_group.pkl,-0.9418814704278482,6.512227354130032,7.45410882455788,1,6,6,PTP1B_23477,PTP1B_233302qbq,7.454108715057373,7.195789873600006
7,7,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23482_dgl_group.pkl,-0.8535800825752355,6.512227354130032,7.365807436705268,1,7,7,PTP1B_23477,PTP1B_23482,7.36580753326416,7.544841289520264
8,8,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23471_dgl_group.pkl,0.8094293886489288,6.512227354130032,5.702797965481103,1,8,8,PTP1B_23477,PTP1B_23471,5.702797889709473,6.357031658291817
9,9,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23476_dgl_group.pkl,-0.4120731433121838,6.512227354130032,6.924300497442216,1,9,9,PTP1B_23477,PTP1B_23476,6.924300670623779,7.0600292682647705
10,10,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23483_dgl_group.pkl,-0.7505617967471885,6.512227354130032,7.262789150877221,1,10,10,PTP1B_23477,PTP1B_23483,7.262789249420166,8.077698469161987
11,11,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_206702qbs_dgl_group.pkl,-0.1692443267175054,6.512227354130032,6.681471680847538,1,11,11,PTP1B_23477,PTP1B_206702qbs,6.681471824645996,6.850876271724701
12,12,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23486_dgl_group.pkl,-2.6637585335537564,6.512227354130032,9.175985887683789,1,12,12,PTP1B_23477,PTP1B_23486,9.175986289978027,7.490951776504517
13,13,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23474_dgl_group.pkl,-0.1913196736806561,6.512227354130032,6.703547027810688,1,13,13,PTP1B_23477,PTP1B_23474,6.70354700088501,6.718997567892075
14,14,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23475_dgl_group.pkl,0.0956598368403272,6.512227354130032,6.416567517289705,1,14,14,PTP1B_23477,PTP1B_23475,6.416567325592041,7.90071427822113
15,15,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23484_dgl_group.pkl,0.8094293886489288,6.512227354130032,5.702797965481103,1,15,15,PTP1B_23477,PTP1B_23484,5.702797889709473,6.812858760356903
16,16,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23470_dgl_group.pkl,0.8315047356120813,6.512227354130032,5.680722618517951,1,16,16,PTP1B_23477,PTP1B_23470,5.680722713470459,6.437548503279686
17,17,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23472_dgl_group.pkl,0.1471689797543494,6.512227354130032,6.365058374375683,1,17,17,PTP1B_23477,PTP1B_23472,6.365058422088623,7.640571236610413
18,18,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23469_dgl_group.pkl,0.8315047356120813,6.512227354130032,5.680722618517951,1,18,18,PTP1B_23477,PTP1B_23469,5.680722713470459,6.4816635102033615
19,19,0,PTP1B//PTP1B_23477_dgl_group.pkl,PTP1B//PTP1B_23466_dgl_group.pkl,0.735844898771755,6.512227354130032,5.776382455358277,1,19,19,PTP1B_23477,PTP1B_23466,5.776382446289063,5.712037682533264
