,Unnamed: 0,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,abs_label_p,abs_predict_p
0,0,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-17d_dgl_group.pkl,-1.155276491071655,5.776382455358277,6.931658946429932,6,0,6,Bace_CAT-4c,Bace_CAT-17d,6.931658744812012,5.67183755338192
1,1,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13g_dgl_group.pkl,-0.9124476744769758,5.776382455358277,6.688830129835253,6,1,6,Bace_CAT-4c,Bace_CAT-13g,6.6888298988342285,4.909547507762909
2,2,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13j_dgl_group.pkl,-0.6475435109191459,5.776382455358277,6.423925966277423,6,2,6,Bace_CAT-4c,Bace_CAT-13j,6.423925876617432,4.937488913536072
3,3,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4n_dgl_group.pkl,-0.9124476744769758,5.776382455358277,6.688830129835253,6,3,6,Bace_CAT-4c,Bace_CAT-4n,6.6888298988342285,6.061310112476349
4,4,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13o_dgl_group.pkl,-0.5077329801525083,5.776382455358277,6.2841154355107856,6,4,6,Bace_CAT-4c,Bace_CAT-13o,6.284115314483643,5.28483772277832
5,5,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13a_dgl_group.pkl,-0.7284864497840395,5.776382455358277,6.504868905142317,6,5,6,Bace_CAT-4c,Bace_CAT-13a,6.504868984222412,5.642367944121361
6,6,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4c_dgl_group.pkl,0.0,5.776382455358277,5.776382455358277,6,6,6,Bace_CAT-4c,Bace_CAT-4c,5.776382446289063,5.856317341327667
7,7,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13k_dgl_group.pkl,-1.3613130627277463,5.776382455358277,7.137695518086024,6,7,7,Bace_CAT-4c,Bace_CAT-13k,7.1376953125,5.803463146090508
8,8,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-17f_dgl_group.pkl,-1.155276491071655,5.776382455358277,6.931658946429932,6,8,8,Bace_CAT-4c,Bace_CAT-17f,6.931658744812012,5.688979089260101
9,9,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13m_dgl_group.pkl,-0.6696188578822984,5.776382455358277,6.446001313240576,6,9,9,Bace_CAT-4c,Bace_CAT-13m,6.446001529693604,5.778069697320461
10,10,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13b_dgl_group.pkl,-0.9345230214401284,5.776382455358277,6.7109054767984055,6,10,10,Bace_CAT-4c,Bace_CAT-13b,6.7109055519104,5.34496420621872
11,11,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4j_dgl_group.pkl,-0.8609385315629554,5.776382455358277,6.637320986921233,6,11,11,Bace_CAT-4c,Bace_CAT-4j,6.6373209953308105,5.167370080947876
12,12,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4b_dgl_group.pkl,-1.309803919813726,5.776382455358277,7.086186375172003,6,12,12,Bace_CAT-4c,Bace_CAT-4b,7.086186408996582,5.280359148979187
13,13,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4i_dgl_group.pkl,-0.3016964084964195,5.776382455358277,6.078078863854697,6,13,13,Bace_CAT-4c,Bace_CAT-4i,6.078078746795654,5.052068769931793
14,14,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13h_dgl_group.pkl,-1.309803919813726,5.776382455358277,7.086186375172003,6,14,14,Bace_CAT-4c,Bace_CAT-13h,7.086186408996582,5.689976587891579
15,15,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13c_dgl_group.pkl,-1.0816920011944813,5.776382455358277,6.858074456552759,6,15,15,Bace_CAT-4c,Bace_CAT-13c,6.85807466506958,5.5439102202653885
16,16,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13e_dgl_group.pkl,-1.5526327364084054,5.776382455358277,7.329015191766683,6,16,16,Bace_CAT-4c,Bace_CAT-13e,7.329015254974365,5.438432514667511
17,17,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-13d_dgl_group.pkl,-1.9279136347819987,5.776382455358277,7.704296090140276,6,17,17,Bace_CAT-4c,Bace_CAT-13d,7.704296112060547,5.746609926223755
18,18,0,Bace//Bace_CAT-4c_dgl_group.pkl,Bace//Bace_CAT-4o_dgl_group.pkl,-1.1258426951207872,5.776382455358277,6.902225150479064,6,18,18,Bace_CAT-4c,Bace_CAT-4o,6.902225017547607,5.688288137316704
