file_name,again_number,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,0.75,7.49,6.74,28,17,28,lig_cdk8_22,lig_cdk8_29
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,1.1799999999999995,7.92,6.74,19,17,19,lig_cdk8_13,lig_cdk8_29
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,0.0299999999999993,6.77,6.74,9,17,17,lig_cdk8_16,lig_cdk8_29
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_40.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,1.41,8.15,6.74,31,17,31,lig_cdk8_40,lig_cdk8_29
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_30.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,1.7799999999999994,8.52,6.74,21,17,21,lig_cdk8_30,lig_cdk8_29
cdk8,0,1,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_20.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_29.pkl,1.0599999999999996,7.8,6.74,13,17,17,lig_cdk8_20,lig_cdk8_29
cdk8,0,2,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,0.4299999999999997,7.92,7.49,19,28,28,lig_cdk8_13,lig_cdk8_22
cdk8,0,2,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,-0.7200000000000006,6.77,7.49,9,28,28,lig_cdk8_16,lig_cdk8_22
cdk8,0,2,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_40.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,0.6600000000000001,8.15,7.49,31,28,31,lig_cdk8_40,lig_cdk8_22
cdk8,0,2,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_30.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,1.0299999999999994,8.52,7.49,21,28,28,lig_cdk8_30,lig_cdk8_22
cdk8,0,2,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_20.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_22.pkl,0.3099999999999996,7.8,7.49,13,28,28,lig_cdk8_20,lig_cdk8_22
cdk8,0,3,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,-1.1500000000000004,6.77,7.92,9,19,19,lig_cdk8_16,lig_cdk8_13
cdk8,0,3,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_40.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,0.2300000000000004,8.15,7.92,31,19,31,lig_cdk8_40,lig_cdk8_13
cdk8,0,3,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_30.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,0.5999999999999996,8.52,7.92,21,19,21,lig_cdk8_30,lig_cdk8_13
cdk8,0,3,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_20.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_13.pkl,-0.1200000000000001,7.8,7.92,13,19,19,lig_cdk8_20,lig_cdk8_13
cdk8,0,4,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_40.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,1.3800000000000008,8.15,6.77,31,9,31,lig_cdk8_40,lig_cdk8_16
cdk8,0,4,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_30.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,1.75,8.52,6.77,21,9,21,lig_cdk8_30,lig_cdk8_16
cdk8,0,4,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_20.pkl,/home/yujie/leadopt/data/test_set_fep+_graph_rmH_I/cdk8/lig_cdk8_16.pkl,1.0300000000000002,7.8,6.77,13,9,13,lig_cdk8_20,lig_cdk8_16
