reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
1,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_2.pkl,0.07135590853566853,10.55284196865778,10.481486060122112,7,16,16,lig_23,lig_2
1,WDR5_pose/WDR5_lig_22.pkl,WDR5_pose/WDR5_lig_2.pkl,-2.0129649771643674,8.468521082957745,10.481486060122112,15,16,16,lig_22,lig_2
1,WDR5_pose/WDR5_lig_35.pkl,WDR5_pose/WDR5_lig_2.pkl,0.05611594197893233,10.537602002101044,10.481486060122112,2,16,16,lig_35,lig_2
1,WDR5_pose/WDR5_lig_6.pkl,WDR5_pose/WDR5_lig_2.pkl,0.17609125905567957,10.657577319177792,10.481486060122112,4,16,16,lig_6,lig_2
1,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_2.pkl,0.17609125905567957,10.657577319177792,10.481486060122112,9,16,16,lig_21,lig_2
1,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_2.pkl,0.05611594197893233,10.537602002101044,10.481486060122112,1,16,16,lig_8,lig_2
2,WDR5_pose/WDR5_lig_2.pkl,WDR5_pose/WDR5_lig_23.pkl,-0.07135590853566853,10.481486060122112,10.55284196865778,16,7,16,lig_2,lig_23
2,WDR5_pose/WDR5_lig_22.pkl,WDR5_pose/WDR5_lig_23.pkl,-2.084320885700036,8.468521082957745,10.55284196865778,15,7,15,lig_22,lig_23
2,WDR5_pose/WDR5_lig_35.pkl,WDR5_pose/WDR5_lig_23.pkl,-0.015239966556736206,10.537602002101044,10.55284196865778,2,7,7,lig_35,lig_23
2,WDR5_pose/WDR5_lig_6.pkl,WDR5_pose/WDR5_lig_23.pkl,0.10473535052001104,10.657577319177792,10.55284196865778,4,7,7,lig_6,lig_23
2,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_23.pkl,0.10473535052001104,10.657577319177792,10.55284196865778,9,7,9,lig_21,lig_23
2,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_23.pkl,-0.015239966556736206,10.537602002101044,10.55284196865778,1,7,7,lig_8,lig_23
3,WDR5_pose/WDR5_lig_2.pkl,WDR5_pose/WDR5_lig_22.pkl,2.0129649771643674,10.481486060122112,8.468521082957745,16,15,16,lig_2,lig_22
3,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_22.pkl,2.084320885700036,10.55284196865778,8.468521082957745,7,15,15,lig_23,lig_22
3,WDR5_pose/WDR5_lig_35.pkl,WDR5_pose/WDR5_lig_22.pkl,2.0690809191432997,10.537602002101044,8.468521082957745,2,15,15,lig_35,lig_22
3,WDR5_pose/WDR5_lig_6.pkl,WDR5_pose/WDR5_lig_22.pkl,2.189056236220047,10.657577319177792,8.468521082957745,4,15,15,lig_6,lig_22
3,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_22.pkl,2.189056236220047,10.657577319177792,8.468521082957745,9,15,15,lig_21,lig_22
3,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_22.pkl,2.0690809191432997,10.537602002101044,8.468521082957745,1,15,15,lig_8,lig_22
4,WDR5_pose/WDR5_lig_2.pkl,WDR5_pose/WDR5_lig_35.pkl,-0.05611594197893233,10.481486060122112,10.537602002101044,16,2,16,lig_2,lig_35
4,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_35.pkl,0.015239966556736206,10.55284196865778,10.537602002101044,7,2,7,lig_23,lig_35
4,WDR5_pose/WDR5_lig_22.pkl,WDR5_pose/WDR5_lig_35.pkl,-2.0690809191432997,8.468521082957745,10.537602002101044,15,2,15,lig_22,lig_35
4,WDR5_pose/WDR5_lig_6.pkl,WDR5_pose/WDR5_lig_35.pkl,0.11997531707674725,10.657577319177792,10.537602002101044,4,2,4,lig_6,lig_35
4,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_35.pkl,0.11997531707674725,10.657577319177792,10.537602002101044,9,2,9,lig_21,lig_35
4,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_35.pkl,0.0,10.537602002101044,10.537602002101044,1,2,2,lig_8,lig_35
5,WDR5_pose/WDR5_lig_2.pkl,WDR5_pose/WDR5_lig_6.pkl,-0.17609125905567957,10.481486060122112,10.657577319177792,16,4,16,lig_2,lig_6
5,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_6.pkl,-0.10473535052001104,10.55284196865778,10.657577319177792,7,4,7,lig_23,lig_6
5,WDR5_pose/WDR5_lig_22.pkl,WDR5_pose/WDR5_lig_6.pkl,-2.189056236220047,8.468521082957745,10.657577319177792,15,4,15,lig_22,lig_6
5,WDR5_pose/WDR5_lig_35.pkl,WDR5_pose/WDR5_lig_6.pkl,-0.11997531707674725,10.537602002101044,10.657577319177792,2,4,4,lig_35,lig_6
5,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_6.pkl,0.0,10.657577319177792,10.657577319177792,9,4,9,lig_21,lig_6
5,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_6.pkl,-0.11997531707674725,10.537602002101044,10.657577319177792,1,4,4,lig_8,lig_6
6,WDR5_pose/WDR5_lig_2.pkl,WDR5_pose/WDR5_lig_21.pkl,-0.17609125905567957,10.481486060122112,10.657577319177792,16,9,16,lig_2,lig_21
6,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_21.pkl,-0.10473535052001104,10.55284196865778,10.657577319177792,7,9,9,lig_23,lig_21
