,reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
0,1,sEH_pose/sEH_lig_11n.pkl,sEH_pose/sEH_lig_10b.pkl,-1.066946789630613,7.455931955649724,8.522878745280337,36,10,36,lig_11n,lig_10b
1,1,sEH_pose/sEH_lig_11o.pkl,sEH_pose/sEH_lig_10b.pkl,-0.6368220975871743,7.886056647693163,8.522878745280337,44,10,44,lig_11o,lig_10b
2,1,sEH_pose/sEH_lig_11k.pkl,sEH_pose/sEH_lig_10b.pkl,-0.7781512503836447,7.744727494896693,8.522878745280337,24,10,24,lig_11k,lig_10b
3,1,sEH_pose/sEH_lig_7d.pkl,sEH_pose/sEH_lig_10b.pkl,-1.1249387366083008,7.397940008672037,8.522878745280337,40,10,40,lig_7d,lig_10b
4,1,sEH_pose/sEH_lig_6a.pkl,sEH_pose/sEH_lig_10b.pkl,-1.436692597664054,7.086186147616283,8.522878745280337,43,10,43,lig_6a,lig_10b
5,1,sEH_pose/sEH_lig_11f.pkl,sEH_pose/sEH_lig_10b.pkl,0.0,8.522878745280337,8.522878745280337,1,10,10,lig_11f,lig_10b
6,1,sEH_pose/sEH_lig_8f.pkl,sEH_pose/sEH_lig_10b.pkl,-0.3010299956639812,8.221848749616356,8.522878745280337,0,10,10,lig_8f,lig_10b
7,1,sEH_pose/sEH_lig_8a.pkl,sEH_pose/sEH_lig_10b.pkl,-0.3679767852945943,8.154901959985743,8.522878745280337,31,10,31,lig_8a,lig_10b
8,1,sEH_pose/sEH_lig_9c.pkl,sEH_pose/sEH_lig_10b.pkl,-0.3010299956639812,8.221848749616356,8.522878745280337,21,10,21,lig_9c,lig_10b
9,1,sEH_pose/sEH_lig_h.pkl,sEH_pose/sEH_lig_10b.pkl,-2.0142404391146105,6.508638306165727,8.522878745280337,11,10,11,lig_h,lig_10b
10,1,sEH_pose/sEH_lig_11j.pkl,sEH_pose/sEH_lig_10b.pkl,-0.2218487496163561,8.301029995663981,8.522878745280337,22,10,22,lig_11j,lig_10b
11,1,sEH_pose/sEH_lig_8e.pkl,sEH_pose/sEH_lig_10b.pkl,-0.2218487496163561,8.301029995663981,8.522878745280337,26,10,26,lig_8e,lig_10b
12,1,sEH_pose/sEH_lig_8d.pkl,sEH_pose/sEH_lig_10b.pkl,-0.4259687322722811,8.096910013008056,8.522878745280337,25,10,25,lig_8d,lig_10b
13,1,sEH_pose/sEH_lig_11g.pkl,sEH_pose/sEH_lig_10b.pkl,0.0,8.522878745280337,8.522878745280337,46,10,46,lig_11g,lig_10b
