,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,dir_1,dir_2,Label,Label1,Label2,lig2,lig1
0,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_21.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.1760912590556795,10.657577319177792,10.481486060122112,0,6,6,lig_21,lig_2,WDR5_pose/WDR5_lig_21.pkl,WDR5_pose/WDR5_lig_2.pkl,0.1760912590556795,10.657577319177792,10.481486060122112,lig_2,lig_21
1,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_19.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-2.294399416764968,8.187086643357144,10.481486060122112,1,6,6,lig_19,lig_2,WDR5_pose/WDR5_lig_19.pkl,WDR5_pose/WDR5_lig_2.pkl,-2.294399416764968,8.187086643357144,10.481486060122112,lig_2,lig_19
2,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_26.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.0725506671486115,10.4089353929735,10.481486060122112,2,6,6,lig_26,lig_2,WDR5_pose/WDR5_lig_26.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.0725506671486115,10.4089353929735,10.481486060122112,lig_2,lig_26
3,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_10.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.1442438918036863,10.337242168318426,10.481486060122112,3,6,6,lig_10,lig_2,WDR5_pose/WDR5_lig_10.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.1442438918036863,10.337242168318426,10.481486060122112,lig_2,lig_10
4,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_3.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.0255541044723877,10.455931955649724,10.481486060122112,4,6,6,lig_3,lig_2,WDR5_pose/WDR5_lig_3.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.0255541044723877,10.455931955649724,10.481486060122112,lig_2,lig_3
5,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_11.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.1567861038602966,10.638272163982409,10.481486060122112,5,6,6,lig_11,lig_2,WDR5_pose/WDR5_lig_11.pkl,WDR5_pose/WDR5_lig_2.pkl,0.1567861038602966,10.638272163982409,10.481486060122112,lig_2,lig_11
6,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_27.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.2174839442139085,10.69897000433602,10.481486060122112,7,6,7,lig_27,lig_2,WDR5_pose/WDR5_lig_27.pkl,WDR5_pose/WDR5_lig_2.pkl,0.2174839442139085,10.69897000433602,10.481486060122112,lig_2,lig_27
7,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_39.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.0713559085356685,10.55284196865778,10.481486060122112,8,6,8,lig_39,lig_2,WDR5_pose/WDR5_lig_39.pkl,WDR5_pose/WDR5_lig_2.pkl,0.0713559085356685,10.55284196865778,10.481486060122112,lig_2,lig_39
8,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_13.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.1205739312058522,10.602059991327964,10.481486060122112,9,6,9,lig_13,lig_2,WDR5_pose/WDR5_lig_13.pkl,WDR5_pose/WDR5_lig_2.pkl,0.1205739312058522,10.602059991327964,10.481486060122112,lig_2,lig_13
9,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_35.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.0561159419789323,10.537602002101044,10.481486060122112,10,6,10,lig_35,lig_2,WDR5_pose/WDR5_lig_35.pkl,WDR5_pose/WDR5_lig_2.pkl,0.0561159419789323,10.537602002101044,10.481486060122112,lig_2,lig_35
10,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_23.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.0713559085356685,10.55284196865778,10.481486060122112,11,6,11,lig_23,lig_2,WDR5_pose/WDR5_lig_23.pkl,WDR5_pose/WDR5_lig_2.pkl,0.0713559085356685,10.55284196865778,10.481486060122112,lig_2,lig_23
11,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_29.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.2876660341059995,10.193820026016112,10.481486060122112,12,6,12,lig_29,lig_2,WDR5_pose/WDR5_lig_29.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.2876660341059995,10.193820026016112,10.481486060122112,lig_2,lig_29
12,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_12.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.7953532804912662,9.686132779630846,10.481486060122112,13,6,13,lig_12,lig_2,WDR5_pose/WDR5_lig_12.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.7953532804912662,9.686132779630846,10.481486060122112,lig_2,lig_12
13,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_8.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.0561159419789323,10.537602002101044,10.481486060122112,14,6,14,lig_8,lig_2,WDR5_pose/WDR5_lig_8.pkl,WDR5_pose/WDR5_lig_2.pkl,0.0561159419789323,10.537602002101044,10.481486060122112,lig_2,lig_8
14,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_28.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-1.2523380717642567,9.229147988357855,10.481486060122112,15,6,15,lig_28,lig_2,WDR5_pose/WDR5_lig_28.pkl,WDR5_pose/WDR5_lig_2.pkl,-1.2523380717642567,9.229147988357855,10.481486060122112,lig_2,lig_28
15,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_6.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,0.1760912590556795,10.657577319177792,10.481486060122112,16,6,16,lig_6,lig_2,WDR5_pose/WDR5_lig_6.pkl,WDR5_pose/WDR5_lig_2.pkl,0.1760912590556795,10.657577319177792,10.481486060122112,lig_2,lig_6
16,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_4.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/WDR5_pose/WDR5_lig_2.pkl,-0.0377885608893997,10.443697499232712,10.481486060122112,17,6,17,lig_4,lig_2,WDR5_pose/WDR5_lig_4.pkl,WDR5_pose/WDR5_lig_2.pkl,-0.0377885608893997,10.443697499232712,10.481486060122112,lig_2,lig_4
