reference_num,dir_1,dir_2,Label,Label1,Label2,Rank1,Rank2,Rank,lig1,lig2
1,AAK1_pose/AAK1_lig_(S)-21.pkl,AAK1_pose/AAK1_lig_7.pkl,0.0,7.920818753952375,7.920818753952375,18,5,18,lig_(S)-21,lig_7
1,AAK1_pose/AAK1_lig_(R)-21.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.8985423592412225,7.022276394711152,7.920818753952375,7,5,7,lig_(R)-21,lig_7
1,AAK1_pose/AAK1_lig_21.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.30102999566398125,7.619788758288394,7.920818753952375,3,5,5,lig_21,lig_7
2,AAK1_pose/AAK1_lig_7.pkl,AAK1_pose/AAK1_lig_(S)-21.pkl,0.0,7.920818753952375,7.920818753952375,5,18,18,lig_7,lig_(S)-21
2,AAK1_pose/AAK1_lig_(R)-21.pkl,AAK1_pose/AAK1_lig_(S)-21.pkl,-0.8985423592412225,7.022276394711152,7.920818753952375,7,18,18,lig_(R)-21,lig_(S)-21
2,AAK1_pose/AAK1_lig_21.pkl,AAK1_pose/AAK1_lig_(S)-21.pkl,-0.30102999566398125,7.619788758288394,7.920818753952375,3,18,18,lig_21,lig_(S)-21
3,AAK1_pose/AAK1_lig_7.pkl,AAK1_pose/AAK1_lig_(R)-21.pkl,0.8985423592412225,7.920818753952375,7.022276394711152,5,7,7,lig_7,lig_(R)-21
3,AAK1_pose/AAK1_lig_(S)-21.pkl,AAK1_pose/AAK1_lig_(R)-21.pkl,0.8985423592412225,7.920818753952375,7.022276394711152,18,7,18,lig_(S)-21,lig_(R)-21
3,AAK1_pose/AAK1_lig_21.pkl,AAK1_pose/AAK1_lig_(R)-21.pkl,0.5975123635772412,7.619788758288394,7.022276394711152,3,7,7,lig_21,lig_(R)-21
4,AAK1_pose/AAK1_lig_7.pkl,AAK1_pose/AAK1_lig_21.pkl,0.30102999566398125,7.920818753952375,7.619788758288394,5,3,5,lig_7,lig_21
4,AAK1_pose/AAK1_lig_(S)-21.pkl,AAK1_pose/AAK1_lig_21.pkl,0.30102999566398125,7.920818753952375,7.619788758288394,18,3,18,lig_(S)-21,lig_21
4,AAK1_pose/AAK1_lig_(R)-21.pkl,AAK1_pose/AAK1_lig_21.pkl,-0.5975123635772412,7.022276394711152,7.619788758288394,7,3,7,lig_(R)-21,lig_21
